@relation 148141-regression.txt

@attribute dissim numeric
@attribute el0 numeric
@attribute el1 numeric
@attribute el2 numeric
@attribute el3 numeric
@attribute el4 numeric
@attribute el5 numeric
@attribute el6 numeric
@attribute el7 numeric
@attribute el8 numeric
@attribute el9 numeric
@attribute el10 numeric
@attribute el11 numeric
@attribute el12 numeric
@attribute el13 numeric
@attribute el14 numeric
@attribute el15 numeric
@attribute max_el numeric
@attribute diff numeric
@attribute diffplus numeric
@attribute diffminus numeric
@attribute std numeric
@attribute diff/std**0.2 numeric
@attribute diff/std**0.6 numeric
@attribute diff/std**1 numeric
@attribute diff/std**1.4 numeric
@attribute diff/std**2 numeric
@attribute maxmiddle numeric
@attribute similarwindow_4.0 numeric
@attribute similarwindow_4.1 numeric
@attribute similarwindow_4.2 numeric
@attribute similarwindow_4.3 numeric
@attribute stat0 numeric
@attribute stat1 numeric
@attribute stat2 numeric
@attribute stat3 numeric
@attribute stat4 numeric
@attribute stat5 numeric
@attribute stat6 numeric
@attribute stat7 numeric
@attribute stat8 numeric
@attribute stat9 numeric
@attribute stat10 numeric
@attribute stat11 numeric
@attribute stat12 numeric
@attribute stat13 numeric
@attribute stat14 numeric
@attribute stat15 numeric
@attribute stat16 numeric
@attribute stat17 numeric
@attribute stat18 numeric
@attribute stat19 numeric
@attribute stat20 numeric
@attribute stat21 numeric
@attribute stat22 numeric
@attribute stat23 numeric
@attribute stat24 numeric
@attribute stat25 numeric
@attribute stat26 numeric
@attribute stat27 numeric
@attribute stat28 numeric
@attribute stat29 numeric
@attribute stat30 numeric
@attribute stat31 numeric
@attribute stat32 numeric
@attribute stat33 numeric
@attribute stat34 numeric
@attribute stat35 numeric
@attribute stat36 numeric
@attribute stat37 numeric
@attribute stat38 numeric
@attribute stat39 numeric
@attribute stat40 numeric
@attribute stat41 numeric
@attribute stat42 numeric
@attribute stat43 numeric
@attribute stat44 numeric
@attribute class numeric

@data
0.007871,0.084744,0.13296,0.12919,0.046674,0.024252,0.19154,0.2007,0.038138,0.014782,0.023383,0.024408,0.008035,0.008744,0.006694,0.00098,0.001076,0.2007,0.076282,0.0325,-0.043782,0.02093,0.10407,0.193,0.34785,0.55648,0.53045,0.5,0.15258,0.3002,0.42829,0.44975,0.018579,0.048906,0.052498,0.026284,0.013195,0.10158,0.10696,0.027007,0.007842,0.005681,0.007274,0.003399,0.004396,0.004839,0.000365,0.000587,0.27228,0.27747,0.2477,0.26668,0.11589,-0.030669,0.14057,0.072927,0.088954,0.14142,0.13524,-0.080131,0.14106,0.008575,0.11675,-0.14033,-0.082633,0.14065,0.000116,-0.069974,0.28467,0.21779,0.30655,0.26818,0.032567,-0.004226,0.047265,0.022848,1.7682,731.5
0.006834,0.054976,0.050294,0.081454,0.10995,0.069427,0.081055,0.17546,0.106,0.041989,0.020065,0.02284,0.006864,0.008936,0.003394,0.006443,0.009378,0.17546,0.084778,0.03932,-0.045458,0.022345,0.11416,0.20632,0.36315,0.57351,0.56545,0.40625,0.20339,0.33838,0.51371,0.46083,0.010007,0.00469,0.024733,0.059486,0.039728,0.043011,0.093205,0.058051,0.021171,0.007729,0.01532,0.003706,0.004884,0.002214,0.002436,0.002693,0.25516,0.27463,0.26265,0.26494,0.089061,-0.11846,-0.072355,0.11696,-0.11039,0.14068,0.13931,0.1028,-0.11564,0.10863,-0.14069,-0.12875,0.10509,-0.041025,-0.040273,0.12916,0.21994,0.12491,0.22848,0.18839,0.021665,-0.017028,0.024219,0.006244,1.877,522.5
0.00835,0.040679,0.01818,0.041939,0.064078,0.079964,0.11725,0.12609,0.12695,0.062699,0.021545,0.09721,0.008918,0.01008,0.00801,0.003692,0.001982,0.12695,0.085114,0.063273,-0.021841,0.021766,0.11522,0.2104,0.37386,0.59357,0.57753,0.42188,0.10002,0.43192,0.48034,0.51948,0.019201,0.006877,0.022241,0.029172,0.053386,0.072846,0.091739,0.073347,0.033731,0.01136,0.058674,0.004791,0.003787,0.003171,0.000681,0.000995,0.23856,0.24353,0.2325,0.23969,-0.13752,0.13882,0.14142,-0.11522,-0.053478,-0.14038,-0.090169,-0.13958,0.12366,-0.12608,0.010942,-0.1375,0.12088,0.10982,0.003499,0.088872,0.43241,0.27449,0.29745,0.32901,0.14371,0.064124,0.074915,0.087337,1.72,836
0.008036,0.078282,0.068464,0.08758,0.060706,0.083018,0.087539,0.17224,0.18892,0.013742,0.01764,0.032895,0.004959,0.00837,0.003908,0.01201,0.017618,0.18892,0.070867,0.033797,-0.037071,0.023244,0.094681,0.16847,0.29231,0.45784,0.4601,0.70312,0.1467,0.32455,0.40988,0.54192,0.03647,0.033782,0.040541,0.037281,0.023965,0.022775,0.085841,0.088902,0.004157,0.008264,0.015314,0.000818,0.002847,0.000929,0.003511,0.005129,0.30584,0.30395,0.2696,0.29396,-0.13383,-0.089007,-0.14101,-0.091135,0.10596,-0.087623,0.11983,0.060521,-0.13251,0.054535,0.013838,0.12399,-0.036441,0.13486,0.13887,0.14014,0.2186,0.16038,0.20381,0.19554,-0.005015,-0.020997,-0.004784,-0.010034,1.7173,870.5
0.011701,0.075727,0.093412,0.077262,0.057928,0.11282,0.22801,0.33444,0.25908,0.058251,0.024637,0.02336,0.003732,0.008357,0.010491,0.004177,0.001335,0.33444,0.14843,0.063808,-0.084622,0.032853,0.18507,0.28722,0.43846,0.63003,0.71384,0.45312,0.15758,0.53541,0.54863,0.5021,0.046374,0.003924,0.051502,0.027706,0.061105,0.12256,0.17759,0.13906,0.028738,0.017499,0.002073,0.001988,0.008267,0.003135,0.001635,0.000566,0.31436,0.36652,0.29419,0.32822,-0.11586,0.13666,0.030317,0.13523,0.11564,0.12469,0.13975,0.12645,-0.084772,-0.081318,0.06501,0.13564,-0.08903,-0.010261,0.077595,-0.037395,0.01047,0.012803,0.031134,0.028147,-0.054316,-0.055864,-0.049731,-0.051283,1.8506,766
0.014263,0.085005,0.069733,0.14206,0.14501,0.13744,0.17257,0.27672,0.29181,0.21201,0.11381,0.11452,0.00896,0.009652,0.009079,0.004157,0.002905,0.29181,0.23361,0.14126,-0.092346,0.048518,0.26947,0.35833,0.47176,0.60143,0.6965,0.15625,0.1122,0.55721,0.67819,0.84534,0.046531,0.030234,0.061835,0.078427,0.081459,0.09243,0.15181,0.16743,0.11583,0.061008,0.061029,0.004282,0.004087,0.004825,0.000736,0.000893,0.20957,0.27882,0.24149,0.25181,-0.13086,-0.11058,0.079117,-0.034826,0.025611,0.12903,0.10087,0.054577,0.10556,0.12801,0.13533,-0.13815,0.005146,0.1389,-0.10586,0.027309,0.28534,0.05117,0.20863,0.17053,0.077057,-0.023791,0.037485,0.00954,1.967,836
0.004667,0.039572,0.050269,0.067328,0.063907,0.045776,0.044072,0.052307,0.073044,0.029549,0.011583,0.01118,0.003957,0.008381,0.008169,0.001321,0.000915,0.073044,0.045213,0.02563,-0.019583,0.014043,0.066797,0.14495,0.30056,0.50711,0.37766,0.5625,0.16078,0.2264,0.17958,0.33633,0.007585,0.027457,0.036659,0.035681,0.021915,0.032082,0.027898,0.023274,0.015089,0.006143,0.001979,0.002938,0.003645,0.003311,0.001093,0.000489,0.28094,0.2897,0.27031,0.28062,0.069139,-0.092138,-0.001802,0.081803,-0.14141,-0.12613,0.13427,0.054711,-0.098209,0.1414,0.063834,-0.11883,0.14139,-0.037863,0.037738,0.13263,0.27911,0.23249,0.25696,0.25589,0.027056,0.009097,0.025794,0.020051,1.7374,801.5
0.005751,0.042301,0.067104,0.081641,0.076367,0.09728,0.051594,0.065721,0.081972,0.067755,0.047126,0.016662,0.004869,0.014861,0.005677,0.002779,0.001739,0.09728,0.045057,0.033216,-0.011841,0.021373,0.061214,0.11259,0.20139,0.32088,0.30928,0.73438,0.068372,0.17902,0.25226,0.39897,0.011184,0.016463,0.015349,0.032568,0.026488,0.024578,0.038934,0.022238,0.038301,0.020361,0.009218,0.000346,0.003708,0.000861,0.00206,0.000554,0.2596,0.26758,0.27195,0.2668,-0.12447,-0.1277,-0.11371,-0.07874,-0.064385,-0.14135,0.026033,-0.13627,0.069084,0.14128,0.091613,-0.13231,-0.02601,-0.046442,-0.13479,-0.049005,0.27354,0.22428,0.22549,0.24002,0.037295,0.021401,0.016987,0.024252,1.7365,766
0.008353,0.038535,0.054422,0.068905,0.10176,0.11636,0.13751,0.22658,0.080901,0.071456,0.05024,0.031564,0.013534,0.013534,0.008702,0.014378,0.023278,0.22658,0.13358,0.066823,-0.066762,0.028291,0.17161,0.28255,0.45606,0.68208,0.74198,0.35938,0.23289,0.43569,0.55558,0.65913,0.02121,0.013196,0.03709,0.055658,0.063189,0.073189,0.12567,0.04831,0.038682,0.026722,0.017435,0.002604,0.001483,0.002632,0.003274,0.004869,0.28805,0.32313,0.29138,0.30285,0.097193,0.080708,0.123,0.10423,0.11253,0.13684,0.088825,0.019453,0.11622,0.13772,0.093311,-0.14136,-0.074998,-0.13959,0.10708,0.14106,0.16654,0.077934,0.1536,0.13151,-0.011335,-0.041018,-0.017738,-0.026067,1.9207,731.5
0.01208,0.084218,0.036863,0.071909,0.20814,0.030446,0.1746,0.19762,0.2486,0.21242,0.054595,0.049542,0.005814,0.008948,0.007439,0.004408,0.001757,0.2486,0.17516,0.082607,-0.092555,0.039805,0.2102,0.30233,0.42927,0.58293,0.67776,0.23438,0.08083,0.38097,0.62828,0.72141,0.045366,0.006928,0.035937,0.11038,0.017905,0.09407,0.097619,0.12983,0.10853,0.017898,0.006677,0.002667,0.005301,0.000863,0.002602,0.000924,0.21485,0.27503,0.2185,0.2413,0.12211,-0.031761,0.11135,0.14141,-0.080695,0.12191,0.090237,0.13713,0.11949,0.056547,0.089303,0.096044,-0.14142,-0.13155,0.029038,0.12484,0.30998,0.15118,0.35124,0.25882,0.096736,-0.001294,0.1161,0.050822,1.7586,383
0.007969,0.061391,0.045343,0.058081,0.095561,0.071351,0.061497,0.1029,0.19587,0.069527,0.005106,0.15363,0.009977,0.010268,0.012278,0.006082,0.001486,0.19587,0.094077,0.051033,-0.043044,0.023133,0.12581,0.22429,0.38983,0.6112,0.61283,0.46875,0.12673,0.30856,0.47209,0.45861,0.034272,0.0269,0.034632,0.059603,0.038505,0.023973,0.054972,0.10407,0.03704,0.002908,0.046512,0.004415,0.005528,0.004821,0.002121,0.000789,0.21323,0.24993,0.22842,0.2318,-0.12529,0.035058,0.020667,-0.069667,0.11995,-0.095221,0.1322,0.13908,0.13569,0.061788,0.13164,-0.13022,-0.070921,-0.14142,0.10166,0.14024,0.37621,0.27237,0.41365,0.3493,0.13128,0.060809,0.15063,0.10777,1.5651,383.5
0.009191,0.14764,0.082051,0.064394,0.065012,0.059914,0.029761,0.074836,0.083271,0.19976,0.19765,0.050435,0.010662,0.007612,0.008747,0.002626,0.000854,0.19976,0.099284,0.060046,-0.039238,0.025343,0.13038,0.2242,0.37689,0.57901,0.60455,0.65625,0.1035,0.42962,0.48535,0.51867,0.093053,0.023614,0.033749,0.009935,0.038303,0.014172,0.036554,0.037013,0.10088,0.10222,0.027413,0.002813,0.002609,0.004715,0.001141,0.000242,0.25691,0.28411,0.27349,0.27256,-0.13815,0.11712,-0.075025,0.080579,0.063704,-0.033871,0.13732,0.12316,0.074156,0.025544,0.11152,-0.11226,-0.086482,0.12113,-0.05355,0.066983,0.017375,-0.002112,0.051779,0.025163,-0.04209,-0.032284,-0.02464,-0.031988,1.8765,592
0.010249,0.087729,0.035696,0.11748,0.15611,0.052786,0.085794,0.14372,0.20667,0.083911,0.025693,0.018844,0.004294,0.011985,0.006373,0.00231,0.001662,0.20667,0.11029,0.075569,-0.034717,0.033836,0.13671,0.2097,0.31659,0.45113,0.51419,0.34375,0.097491,0.14436,0.30267,0.45839,0.053174,0.006838,0.068826,0.094775,0.018956,0.049136,0.074169,0.080537,0.045413,0.013634,0.010149,0.001809,0.004925,0.003971,0.00123,0.000945,0.24556,0.28815,0.26897,0.26988,0.007701,0.018309,0.035553,0.006434,0.12832,0.025437,-0.13956,-0.13749,0.11651,0.14065,0.12238,0.019907,-0.008278,-0.012434,0.1365,-0.001785,0.28971,0.18088,0.20803,0.22343,0.038225,-0.003109,0.005449,0.010783,1.7943,906
0.013345,0.078461,0.1418,0.15691,0.11322,0.15534,0.11816,0.11234,0.074922,0.088265,0.099254,0.055976,0.008155,0.006796,0.008292,0.003928,0.000903,0.15691,0.13235,0.10227,-0.030082,0.04112,0.15779,0.22405,0.31422,0.42242,0.49184,0.57812,0.079363,0.25745,0.21438,0.24202,0.029444,0.075231,0.087101,0.084877,0.11582,0.10289,0.074457,0.021762,0.071771,0.068812,0.031437,0.00365,0.002965,0.001397,0.00048,0.00049,0.28875,0.34267,0.31763,0.31986,0.092711,0.14093,0.087977,-0.11498,-0.13378,-0.13966,-0.049655,-0.14012,-0.14061,-0.13973,-0.11507,-0.12402,0.1348,-0.090886,0.1173,0.1131,0.042385,-0.037698,-0.047905,-0.010552,-0.033705,-0.051262,-0.050588,-0.047773,1.9381,696.5
0.01022,0.079822,0.034625,0.10147,0.051642,0.20923,0.23777,0.25928,0.12568,0.006523,0.004344,0.077016,0.00411,0.008266,0.005766,0.00098,0.001486,0.25928,0.14534,0.072436,-0.072902,0.028333,0.18665,0.30714,0.49547,0.74075,0.80619,0.40625,0.14326,0.4525,0.45659,0.48807,0.039787,0.004293,0.056418,0.029212,0.11173,0.12715,0.13759,0.067667,0.002778,0.00161,0.04202,0.00164,0.003663,0.001589,0.000247,0.000859,0.23347,0.26924,0.21371,0.24205,0.035054,0.12762,0.086157,0.068397,0.13274,0.131,0.14065,0.12268,0.066171,-0.13502,0.057086,-0.057613,0.10012,-0.13208,0.076516,0.047277,0.43979,0.18825,0.38009,0.3198,0.1622,-0.005061,0.12234,0.070186,1.6615,731.5
0.01316,0.047085,0.086208,0.058518,0.021256,0.16129,0.21024,0.25295,0.29305,0.25503,0.20934,0.07619,0.004666,0.006775,0.005382,0.001552,0.002366,0.29305,0.21871,0.13359,-0.085127,0.041057,0.26084,0.3706,0.52005,0.69947,0.81438,0.20312,0.071087,0.73247,0.78192,0.50778,0.030264,0.028167,0.017718,0.007646,0.090358,0.12159,0.13887,0.16311,0.14658,0.12765,0.041018,0.000979,0.00326,0.00353,0.000557,0.001277,0.25266,0.28591,0.25112,0.26905,-0.000562,0.13926,0.020188,-0.14037,0.068512,0.04715,0.10006,0.085047,0.052965,0.002786,0.04123,-0.046225,0.066965,-0.044053,-0.10051,0.11997,0.2779,-0.020213,0.14355,0.12111,0.054886,-0.04332,0.009398,-0.013629,1.8765,766.5
0.006313,0.053919,0.062208,0.028078,0.021963,0.035458,0.044023,0.12256,0.19621,0.11047,0.058345,0.002194,0.004079,0.005339,0.002932,0.001334,0.001038,0.19621,0.076774,0.039679,-0.037095,0.020477,0.1052,0.19679,0.35747,0.5742,0.54092,0.46875,0.1363,0.33716,0.41621,0.4899,0.014992,0.025224,0.019702,0.0111,0.008428,0.009129,0.065152,0.10469,0.059525,0.030945,0.000734,0.000759,0.000537,0.001038,0.000321,0.000424,0.28094,0.27098,0.27187,0.27507,-0.13523,-0.043713,-0.14012,-0.006348,-0.12578,-0.097434,0.13844,0.13382,0.12176,0.1413,-0.13269,0.046767,-0.13452,0.11268,-0.083056,-0.078781,0.3121,0.23045,0.30722,0.28253,0.038457,0.011461,0.04075,0.028928,1.6799,870.5
0.00703,0.058686,0.076641,0.11384,0.022612,0.052848,0.040035,0.10256,0.18197,0.006914,0.009023,0.015208,0.006156,0.005496,0.003412,0.002574,0.000944,0.18197,0.052764,0.02438,-0.028384,0.017754,0.074388,0.1472,0.28134,0.46266,0.40118,0.45312,0.071289,0.26314,0.28994,0.28807,0.029186,0.036716,0.055045,0.010519,0.030657,0.02179,0.054912,0.093451,0.003667,0.002355,0.009388,0.002906,0.001826,0.000573,0.001071,0.000067,0.26786,0.24733,0.23967,0.25211,0.054652,0.1304,-0.027305,-0.012078,-0.11653,-0.1098,0.076892,0.075037,0.14121,0.1408,0.07144,-0.015866,0.13014,0.12893,0.006678,-0.024529,0.32201,0.26103,0.36406,0.31599,0.055483,0.034782,0.093384,0.060048,1.5274,801
0.012619,0.061973,0.096762,0.10639,0.1398,0.13185,0.10632,0.11348,0.11967,0.096818,0.12976,0.095657,0.016283,0.011168,0.015221,0.002556,0.002774,0.1398,0.11562,0.091965,-0.023657,0.040214,0.13846,0.19835,0.28054,0.37977,0.44179,0.5,0.16682,0.32085,0.28082,0.5178,0.029337,0.039232,0.044781,0.073063,0.080506,0.085724,0.072976,0.07856,0.081973,0.077134,0.059124,0.004419,0.005923,0.00271,0.000882,0.001058,0.27444,0.30633,0.30445,0.29793,0.085414,0.10382,-0.13964,-0.04822,-0.11391,-0.13607,-0.14105,-0.13871,-0.12673,0.023167,-0.006692,-0.054437,0.14139,0.008872,0.049645,-0.12801,0.041932,-0.097675,-0.08042,-0.045996,-0.019752,-0.042713,-0.045306,-0.0417,1.8524,627
0.010556,0.060579,0.12226,0.10762,0.089681,0.17563,0.25631,0.18779,0.093425,0.1203,0.094582,0.058607,0.00381,0.01678,0.009515,0.002315,0.001952,0.25631,0.17163,0.092487,-0.079146,0.033827,0.21276,0.32639,0.49282,0.70231,0.80043,0.25,0.18316,0.56133,0.66362,0.68495,0.012514,0.05278,0.057256,0.049596,0.10235,0.13654,0.10326,0.049838,0.064018,0.050543,0.031101,0.002094,0.004123,0.003802,0.001456,0.000327,0.26089,0.26952,0.24577,0.26181,0.07088,0.021279,0.13738,0.092012,0.040242,0.13573,0.098301,0.13401,0.1371,0.13187,0.14061,0.098922,-0.069243,-0.019373,-0.12245,-0.091759,0.28636,0.090643,0.24359,0.1998,0.041247,-0.026731,0.032843,0.005817,1.9956,836
0.010971,0.095364,0.17506,0.16528,0.080428,0.11532,0.11586,0.11201,0.14139,0.1961,0.068822,0.060297,0.004832,0.009139,0.005236,0.005877,0.001485,0.1961,0.12553,0.040734,-0.084799,0.033822,0.15562,0.23875,0.3605,0.51377,0.58553,0.45312,0.15373,0.2352,0.28263,0.3344,0.043231,0.070912,0.069534,0.049591,0.058851,0.06851,0.043017,0.078929,0.10886,0.027623,0.028087,0.002221,0.005477,0.000901,0.002706,0.000574,0.2777,0.2941,0.23591,0.27249,-0.1413,-0.018534,-0.1362,-0.11924,-0.093745,-0.12006,-0.14118,0.082001,0.087895,-0.10752,-0.11949,0.12063,-0.12678,-0.041755,-0.11682,0.061861,0.042263,-0.016698,0.05196,0.031956,-0.031553,-0.042218,-0.01876,-0.032861,1.9287,570
0.012054,0.12715,0.15569,0.055913,0.067156,0.10583,0.10892,0.080989,0.27876,0.096254,0.031943,0.1034,0.013632,0.011225,0.013711,0.006919,0.002088,0.27876,0.10862,0.036803,-0.071818,0.0352,0.13359,0.20173,0.30006,0.42274,0.48512,0.42188,0.051041,0.23111,0.41163,0.50262,0.057652,0.095244,0.033315,0.045847,0.025359,0.070898,0.051024,0.13406,0.059731,0.014669,0.052442,0.005837,0.007424,0.006077,0.003094,0.001111,0.25244,0.25436,0.20797,0.24119,-0.030492,0.12203,0.11565,-0.064407,-0.075563,-0.039715,-0.019719,0.13555,-0.015315,-0.096605,-0.052815,0.10607,-0.048525,0.13699,0.026361,0.13775,0.1123,0.055254,0.13698,0.10641,-0.002845,-0.0277,0.008502,-0.008533,1.9434,662
0.006825,0.068493,0.053383,0.044768,0.10948,0.060652,0.045808,0.17395,0.14292,0.026235,0.013206,0.013935,0.004965,0.00671,0.007575,0.002552,0.00171,0.17395,0.058574,0.029397,-0.029177,0.021519,0.079471,0.14578,0.26012,0.41391,0.40036,0.42188,0.11664,0.29789,0.30554,0.33617,0.02347,0.017375,0.013428,0.037347,0.003762,0.03329,0.092756,0.076851,0.014255,0.009563,0.00733,0.000537,0.001804,0.000677,0.000659,0.000923,0.26651,0.26375,0.25268,0.26123,0.082911,0.12172,0.12381,-0.015774,-0.12607,-0.038082,0.13456,0.12424,0.11184,-0.12431,-0.10836,0.1402,0.12914,0.070553,-0.10642,0.11938,0.2536,0.17559,0.24573,0.22467,0.026321,-0.008828,0.027503,0.014042,1.7497,748.5
0.009493,0.20312,0.032408,0.053295,0.090439,0.030693,0.082718,0.18542,0.17128,0.081584,0.054905,0.11552,0.011998,0.012937,0.005431,0.003441,0.001142,0.20312,0.080035,0.03431,-0.045724,0.025593,0.10489,0.17968,0.30097,0.46131,0.4836,0.625,0.15122,0.45237,0.38891,0.73073,0.079198,0.012989,0.032744,0.037892,0.016303,0.019844,0.099111,0.090872,0.025736,0.02649,0.074954,0.006307,0.004871,0.002338,0.000953,0.000682,0.2272,0.24401,0.24892,0.24065,0.13119,0.061295,0.13404,0.13062,0.13945,-0.13635,0.13154,0.14091,-0.10501,-0.00892,0.038581,-0.13991,0.070677,-0.045806,-0.12797,0.019654,0.03036,0.017691,0.14447,0.067422,-0.039336,-0.046407,-0.003681,-0.029806,1.9121,557
0.006546,0.061742,0.068135,0.12721,0.054244,0.059604,0.059841,0.083754,0.050604,0.007518,0.021734,0.017925,0.007049,0.009956,0.004864,0.002807,0.00181,0.12721,0.067186,0.045261,-0.021926,0.017403,0.0951,0.18967,0.36508,0.60208,0.51568,0.46875,0.099165,0.28307,0.30276,0.4105,0.03037,0.046674,0.076707,0.029024,0.034835,0.040489,0.048401,0.037546,0.003001,0.008017,0.009016,0.001308,0.005919,0.000753,0.001496,0.000759,0.23591,0.2663,0.27009,0.25853,-0.056102,-0.14047,-0.12932,0.13027,0.037665,-0.06289,0.047833,-0.096674,0.075952,-0.082076,0.14138,-0.027318,-0.12953,0.14104,0.13515,-0.12127,0.3129,0.22109,0.27446,0.26835,0.067255,0.014834,0.035283,0.036659,1.5793,662
0.008086,0.0331,0.078539,0.046464,0.039497,0.076209,0.15787,0.17614,0.16922,0.12533,0.030153,0.018082,0.010286,0.010775,0.008142,0.002363,0.001053,0.17614,0.12027,0.049336,-0.070938,0.027838,0.15501,0.25685,0.41707,0.62631,0.67761,0.32812,0.046446,0.55432,0.70229,0.45334,0.022824,0.030686,0.022781,0.009276,0.04111,0.084534,0.099986,0.090264,0.066997,0.018607,0.011377,0.003407,0.003007,0.003022,0.000741,0.000645,0.29243,0.31002,0.27604,0.29463,-0.068946,-0.11267,-0.067661,-0.12121,0.11182,0.12934,0.064937,0.13413,0.13145,-0.032798,-0.018838,0.1283,-0.12926,0.072035,0.05088,-0.000844,0.15185,0.073143,0.16917,0.1299,-0.014059,-0.035127,-0.00678,-0.02137,1.8661,522.5
0.009603,0.028126,0.13467,0.16751,0.10009,0.074238,0.10227,0.2095,0.18982,0.18793,0.034922,0.010616,0.008427,0.009144,0.005587,0.004652,0.001401,0.2095,0.16118,0.080231,-0.080951,0.035257,0.19816,0.29905,0.44456,0.62603,0.71859,0.28125,0.15998,0.55779,0.41714,0.40861,0.007712,0.057244,0.089326,0.044966,0.04032,0.054933,0.11133,0.10084,0.099713,0.011631,0.003524,0.005472,0.005692,0.001417,0.002114,0.000601,0.28878,0.32776,0.28956,0.30485,-0.14139,0.13496,0.13451,-0.007789,0.11239,0.12557,0.13882,0.13922,0.14084,0.05224,-0.11986,-0.12534,-0.11437,0.13385,0.007665,0.080393,0.21736,0.10523,0.22731,0.17919,0.003668,-0.034059,0.006265,-0.013043,1.7943,487.5
0.016025,0.13477,0.20782,0.060182,0.17205,0.16703,0.16458,0.25579,0.36997,0.15735,0.042244,0.015495,0.011757,0.019356,0.009204,0.002055,0.002277,0.36997,0.17068,0.054027,-0.11665,0.042016,0.20262,0.28526,0.39678,0.52984,0.61721,0.53125,0.12048,0.34219,0.46225,0.59791,0.090692,0.052547,0.067613,0.06646,0.095084,0.11968,0.14628,0.20108,0.094553,0.026052,0.003822,0.006889,0.011879,0.003441,0.001384,0.000459,0.36068,0.35986,0.2974,0.34375,0.10658,-0.027157,-0.11027,-0.13878,-0.11306,-0.089996,0.057669,0.11157,0.014431,-0.073427,-0.074273,0.035427,-0.00163,-0.13035,0.044503,-0.075427,0.01913,-0.018295,0.064047,0.026883,-0.056415,-0.058642,-0.044297,-0.054275,1.9463,661.5
0.013285,0.086738,0.15957,0.15387,0.18884,0.18886,0.2268,0.17185,0.1356,0.1015,0.083991,0.086837,0.010543,0.004681,0.010127,0.00172,0.000985,0.2268,0.19201,0.09516,-0.09685,0.045519,0.22433,0.30595,0.41276,0.53729,0.62504,0.21875,0.23098,0.82075,0.87598,0.91136,0.044356,0.068267,0.084756,0.10055,0.1011,0.12333,0.091615,0.074333,0.055593,0.045135,0.077854,0.00671,0.000732,0.002314,0.00097,0.000524,0.23191,0.28435,0.26839,0.26575,0.091077,0.10239,0.096407,0.13637,0.12971,0.11102,0.1348,0.10179,0.10278,0.12502,-0.13664,-0.13921,-0.14114,0.068044,0.071031,0.13689,0.1579,0.0135,0.16814,0.11094,0.014766,-0.045744,-0.000995,-0.020336,2.0431,627
0.02151,0.1321,0.15992,0.12663,0.12394,0.23144,0.33654,0.31719,0.2584,0.22799,0.17077,0.047017,0.017783,0.008594,0.006853,0.002049,0.001749,0.33654,0.2456,0.16956,-0.076045,0.070148,0.2632,0.30233,0.3452,0.38748,0.41481,0.32812,0.23562,0.64239,0.80256,0.95797,0.071018,0.072848,0.038368,0.071375,0.13007,0.21129,0.19339,0.16425,0.12379,0.093288,0.025048,0.008673,0.000336,0.003023,0.000817,0.001053,0.16609,0.33571,0.25684,0.27128,-0.021367,-0.021999,-0.13916,-0.090972,0.07498,-0.01745,0.003273,-0.02544,-0.032173,-0.053997,-0.077277,0.11909,0.13047,0.10552,-0.093375,-0.13896,0.048498,0.095353,0.026554,0.14208,-0.044738,-0.038012,-0.044844,-0.011585,1.8938,1846
0.00668,0.084773,0.10198,0.050061,0.054953,0.070627,0.068341,0.07609,0.15471,0.038342,0.034161,0.008721,0.004554,0.008375,0.008425,0.002084,0.001493,0.15471,0.055155,0.014636,-0.040519,0.019343,0.07644,0.14624,0.27112,0.43989,0.40137,0.65625,0.10758,0.28576,0.40397,0.52411,0.043657,0.044796,0.029975,0.013269,0.039314,0.03597,0.043705,0.082863,0.021892,0.002823,0.002473,0.002304,0.002764,0.003296,0.000571,0.000485,0.26312,0.2534,0.25025,0.2561,-0.10951,-0.14115,-0.001695,-0.069897,-0.012063,-0.10278,-0.13701,0.12903,0.059217,0.038432,0.051967,-0.13829,0.089281,-0.078031,0.13829,0.092905,0.1712,0.12359,0.25073,0.18069,-0.004484,-0.023991,0.035944,0.000153,1.9336,461.5
0.00607,0.04312,0.022332,0.050511,0.19684,0.060361,0.029997,0.034739,0.040429,0.038491,0.017335,0.014218,0.007041,0.007391,0.009984,0.002172,0.001115,0.19684,0.047852,0.023106,-0.024746,0.01583,0.069026,0.1429,0.28433,0.47449,0.38264,0.67188,0.077291,0.2009,0.28496,0.37038,0.013405,0.005718,0.02701,0.10748,0.033666,0.020781,0.015764,0.017822,0.019343,0.007293,0.007489,0.002613,0.005368,0.003227,0.001276,0.000315,0.24768,0.26535,0.25889,0.25758,0.13542,0.039285,-0.035738,-0.012462,0.0829,-0.11435,-0.14135,-0.10763,-0.053634,-0.13315,0.089674,-0.11738,-0.11337,-0.12854,0.02356,0.025885,0.30386,0.24825,0.31236,0.28704,0.060272,0.020538,0.058693,0.044841,1.683,540
