@relation InstanceResultListener

@attribute Key_Dataset {soybean}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-C 0.1 -M 2'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 54\nSize of the tree: 84\n','Number of leaves: 57\nSize of the tree: 87\n','Number of leaves: 67\nSize of the tree: 102\n','Number of leaves: 65\nSize of the tree: 99\n','Number of leaves: 54\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 107\n','Number of leaves: 61\nSize of the tree: 93\n','Number of leaves: 72\nSize of the tree: 106\n','Number of leaves: 59\nSize of the tree: 90\n','Number of leaves: 66\nSize of the tree: 98\n','Number of leaves: 58\nSize of the tree: 90\n','Number of leaves: 62\nSize of the tree: 96\n','Number of leaves: 56\nSize of the tree: 86\n','Number of leaves: 61\nSize of the tree: 92\n','Number of leaves: 53\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 104\n','Number of leaves: 57\nSize of the tree: 88\n','Number of leaves: 62\nSize of the tree: 93\n','Number of leaves: 71\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 91\n','Number of leaves: 70\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 93\n','Number of leaves: 53\nSize of the tree: 82\n','Number of leaves: 57\nSize of the tree: 89\n','Number of leaves: 74\nSize of the tree: 111\n','Number of leaves: 64\nSize of the tree: 97\n','Number of leaves: 56\nSize of the tree: 85\n','Number of leaves: 66\nSize of the tree: 100\n','Number of leaves: 62\nSize of the tree: 94\n','Number of leaves: 67\nSize of the tree: 103\n','Number of leaves: 56\nSize of the tree: 83\n','Number of leaves: 68\nSize of the tree: 102\n','Number of leaves: 71\nSize of the tree: 108\n','Number of leaves: 60\nSize of the tree: 91\n','Number of leaves: 66\nSize of the tree: 103\n','Number of leaves: 55\nSize of the tree: 83\n','Number of leaves: 74\nSize of the tree: 110\n','Number of leaves: 61\nSize of the tree: 95\n','Number of leaves: 74\nSize of the tree: 113\n','Number of leaves: 67\nSize of the tree: 101\n','Number of leaves: 60\nSize of the tree: 90\n','Number of leaves: 73\nSize of the tree: 110\n','Number of leaves: 61\nSize of the tree: 94\n','Number of leaves: 71\nSize of the tree: 104\n','Number of leaves: 57\nSize of the tree: 86\n','Number of leaves: 66\nSize of the tree: 99\n','Number of leaves: 59\nSize of the tree: 92\n','Number of leaves: 70\nSize of the tree: 106\n','Number of leaves: 63\nSize of the tree: 97\n','Number of leaves: 52\nSize of the tree: 80\n','Number of leaves: 77\nSize of the tree: 114\n','Number of leaves: 69\nSize of the tree: 102\n','Number of leaves: 59\nSize of the tree: 89\n','Number of leaves: 67\nSize of the tree: 100\n','Number of leaves: 73\nSize of the tree: 108\n','Number of leaves: 63\nSize of the tree: 98\n','Number of leaves: 64\nSize of the tree: 95\n','Number of leaves: 56\nSize of the tree: 88\n','Number of leaves: 56\nSize of the tree: 87\n','Number of leaves: 64\nSize of the tree: 98\n','Number of leaves: 73\nSize of the tree: 109\n','Number of leaves: 61\nSize of the tree: 96\n','Number of leaves: 63\nSize of the tree: 96\n','Number of leaves: 65\nSize of the tree: 98\n','Number of leaves: 54\nSize of the tree: 81\n','Number of leaves: 68\nSize of the tree: 101\n','Number of leaves: 68\nSize of the tree: 104\n','Number of leaves: 69\nSize of the tree: 104\n','Number of leaves: 72\nSize of the tree: 107\n','Number of leaves: 65\nSize of the tree: 97\n','Number of leaves: 70\nSize of the tree: 103\n','Number of leaves: 60\nSize of the tree: 92\n','Number of leaves: 72\nSize of the tree: 108\n','Number of leaves: 51\nSize of the tree: 79\n','Number of leaves: 67\nSize of the tree: 99\n','Number of leaves: 63\nSize of the tree: 95\n','Number of leaves: 68\nSize of the tree: 103\n','Number of leaves: 69\nSize of the tree: 105\n','Number of leaves: 75\nSize of the tree: 114\n','Number of leaves: 52\nSize of the tree: 81\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 69\nSize of the tree: 101\n','Number of leaves: 63\nSize of the tree: 94\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 63\nSize of the tree: 99\n','Number of leaves: 71\nSize of the tree: 105\n','Number of leaves: 54\nSize of the tree: 85\n','Number of leaves: 50\nSize of the tree: 77\n','Number of leaves: 51\nSize of the tree: 78\n','Number of leaves: 49\nSize of the tree: 76\n','Number of leaves: 58\nSize of the tree: 87\n','Number of leaves: 50\nSize of the tree: 78\n','Number of leaves: 48\nSize of the tree: 74\n','Number of leaves: 52\nSize of the tree: 79\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 66\nSize of the tree: 97\n','Number of leaves: 51\nSize of the tree: 76\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
soybean,19,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,65,3,0,95.588235,4.411765,0,0.951601,0.010007,0.055697,10.404041,25.402859,262.343472,12.734767,249.608705,3.857992,0.187276,3.670716,249.608705,3.670716,95.145766,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.00673,0.99327,0.044118,0.959392,0.955882,0.953604,0.950107,0.998504,0.987299,0.967905,0.955882,0.003,0,0,0,0,0,50934,202557,29158,100,9.133127,'Number of leaves: 50\nSize of the tree: 78\n',78,50,50
soybean,19,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.90366,0.013357,0.084084,13.887076,38.350165,262.343472,1092.241203,-829.897731,3.857992,16.062371,-12.204378,241.612418,3.553124,92.097744,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.008067,0.991933,0.088235,?,0.911765,?,?,0.989158,0.952559,?,0.911765,0.002,0,0,0,0,0,56490,202557,29158,98.529412,8.668731,'Number of leaves: 58\nSize of the tree: 88\n',88,58,58
soybean,20,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,62,7,0,89.855072,10.144928,0,0.888787,0.018067,0.100938,18.777956,46.020681,266.315242,2172.861119,-1906.545877,3.859641,31.490741,-27.6311,235.161666,3.40814,88.301993,1,2,0.014925,1,0.985075,66,0,0,0.666667,1,0.8,0.81038,0.992537,0.666667,0.898551,0.013476,0.986524,0.101449,0.917667,0.898551,0.890623,0.888963,0.972489,0.882444,0.920388,0.898551,0.002,0.001,0,0,0,0,48846,202240,29475,97.101449,9.992372,'Number of leaves: 48\nSize of the tree: 74\n',74,48,48
soybean,20,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,64,5,0,92.753623,7.246377,0,0.920598,0.011381,0.076484,11.829242,34.871167,266.315242,2166.001107,-1899.685865,3.859641,31.39132,-27.531679,244.571405,3.544513,91.835301,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.007023,0.992977,0.072464,?,0.927536,?,?,0.98077,0.93742,?,0.927536,0.002,0.001,0.015625,0,15.625,0,61934,202240,29475,95.652174,8.619375,'Number of leaves: 65\nSize of the tree: 98\n',98,65,65
soybean,20,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,66,3,0,95.652174,4.347826,0,0.952403,0.009771,0.062572,10.146153,28.500615,267.200068,15.485024,251.715044,3.872465,0.224421,3.648044,252.440698,3.658561,94.476285,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.956522,0.005975,0.994025,0.043478,0.963768,0.956522,0.954867,0.953053,0.997145,0.974701,0.964894,0.956522,0.003,0,0,0,0,0,52668,202240,29475,100,8.466819,'Number of leaves: 53\nSize of the tree: 81\n',81,53,53
soybean,20,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.887043,0.016577,0.099393,17.229359,45.315739,261.862647,3242.83746,-2980.974814,3.850921,47.688786,-43.837865,230.323512,3.38711,87.955848,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.011825,0.988175,0.102941,0.89691,0.897059,0.89085,0.883835,0.972063,0.895257,0.890884,0.897059,0.003,0,0,0,0,0,54868,202557,29158,95.588235,8.591331,'Number of leaves: 56\nSize of the tree: 85\n',85,56,56
soybean,20,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919202,0.013362,0.080212,13.900785,36.607861,260.863526,1092.501542,-831.638016,3.836228,16.066199,-12.229971,238.821557,3.512082,91.550383,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009419,0.990581,0.073529,?,0.926471,?,?,0.987079,0.939785,?,0.926471,0.001,0,0,0,0,0,53134,202557,29158,97.058824,8.668731,'Number of leaves: 53\nSize of the tree: 82\n',82,53,53
soybean,20,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,59,9,0,86.764706,13.235294,0,0.854804,0.017915,0.107049,18.63641,48.856073,260.863526,5385.6431,-5124.779574,3.836228,79.200634,-75.364405,229.541776,3.375614,87.993051,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.867647,0.018392,0.981608,0.132353,?,0.867647,?,?,0.955535,0.891441,?,0.867647,0.002,0,0,0,0,0,55912,202557,29158,92.647059,8.823529,'Number of leaves: 57\nSize of the tree: 87\n',87,57,57
soybean,20,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.918582,0.01477,0.088206,15.405191,40.375039,256.623256,2166.848216,-1910.22496,3.773871,31.865415,-28.091544,233.274821,3.430512,90.901668,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.011801,0.988199,0.073529,0.930882,0.926471,0.924517,0.916534,0.978555,0.922801,0.950738,0.926471,0.002,0,0.015625,0,15.625,0,58112,202557,29158,95.588235,8.978328,'Number of leaves: 60\nSize of the tree: 91\n',91,60,60
soybean,20,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935022,0.012415,0.079798,12.949548,36.527681,256.517294,1090.710321,-834.193027,3.772313,16.039858,-12.267545,237.267122,3.489222,92.495566,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.008973,0.991027,0.058824,0.953676,0.941176,0.941643,0.936711,0.984787,0.930491,0.972106,0.941176,0.002,0,0,0,0,0,61468,202557,29158,98.529412,8.436533,'Number of leaves: 65\nSize of the tree: 97\n',97,65,65
soybean,20,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.88715,0.016629,0.100523,17.288524,45.847755,262.343472,3241.467683,-2979.124211,3.857992,47.668642,-43.81065,234.577752,3.449673,89.416272,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.012108,0.987892,0.102941,?,0.897059,?,?,0.964254,0.880135,?,0.897059,0.002,0,0,0,0,0,58000,202557,29158,94.117647,8.668731,'Number of leaves: 59\nSize of the tree: 91\n',91,59,59
soybean,20,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919317,0.011689,0.077273,12.153162,35.243559,262.343472,1091.16722,-828.823748,3.857992,16.046577,-12.188585,242.809297,3.570725,92.553969,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009419,0.990581,0.073529,?,0.926471,?,?,0.988161,0.942966,?,0.926471,0.002,0,0,0,0,0,53134,202557,29158,97.058824,8.823529,'Number of leaves: 53\nSize of the tree: 82\n',82,53,53
soybean,21,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,67,2,0,97.101449,2.898551,0,0.968173,0.009582,0.055552,9.973728,25.369767,263.928858,12.587351,251.341507,3.825056,0.182425,3.642631,251.341507,3.642631,95.230779,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.971014,0.00267,0.99733,0.028986,0.979578,0.971014,0.972314,0.971139,0.999564,0.989855,0.969335,0.971014,0.017,0,0,0,0,0,55912,202240,29475,100,8.695652,'Number of leaves: 57\nSize of the tree: 87\n',87,57,57
soybean,21,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,62,7,0,89.855072,10.144928,0,0.888375,0.015703,0.099099,16.345949,45.260976,263.689229,4309.269216,-4045.579987,3.821583,62.453177,-58.631594,232.725909,3.372839,88.257647,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.898551,0.011798,0.988202,0.101449,?,0.898551,?,?,0.964646,0.89319,?,0.898551,0.002,0,0.015625,0,15.625,0,55912,202240,29475,94.202899,8.466819,'Number of leaves: 57\nSize of the tree: 87\n',87,57,57
soybean,21,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,58,11,0,84.057971,15.942029,0,0.824994,0.018525,0.114755,19.255175,52.324743,266.159963,4326.607548,-4060.447586,3.857391,62.704457,-58.847066,227.319774,3.294489,85.407201,0.5,1,0,0,1,67,0.5,1,1,0.5,0.666667,0.701888,1,1,0.84058,0.017227,0.982773,0.15942,0.844203,0.84058,0.835609,0.823586,0.954928,0.820821,0.814499,0.84058,0.002,0,0,0,0,0,58112,202240,29475,91.304348,8.085431,'Number of leaves: 60\nSize of the tree: 91\n',91,60,60
soybean,21,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.886721,0.016921,0.098129,17.605541,44.794391,260.028133,2170.829843,-1910.80171,3.823943,31.923968,-28.100025,232.17849,3.41439,89.289758,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.01658,0.98342,0.102941,0.913122,0.897059,0.895782,0.886323,0.976322,0.907106,0.942656,0.897059,0.002,0,0,0,0,0,54290,202557,29158,97.058824,9.442724,'Number of leaves: 55\nSize of the tree: 84\n',84,55,55
soybean,21,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935438,0.011577,0.071985,12.045534,32.859166,260.049745,18.019196,242.030549,3.824261,0.264988,3.559273,242.45554,3.565523,93.234293,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,0.992424,0.666667,0.941176,0.007175,0.992825,0.058824,0.947549,0.941176,0.939358,0.935205,0.997122,0.963584,0.95973,0.941176,0.002,0,0,0,0,0,58112,202557,29158,98.529412,8.281734,'Number of leaves: 60\nSize of the tree: 91\n',91,60,60
soybean,21,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,60,8,0,88.235294,11.764706,0,0.870907,0.018388,0.109269,19.118594,49.838242,262.229177,5385.912387,-5123.68321,3.856311,79.204594,-75.348282,228.684219,3.363003,87.207771,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.882353,0.016149,0.983851,0.117647,?,0.882353,?,?,0.95379,0.858148,?,0.882353,0.003,0,0,0,0,0,60778,202557,29158,92.647059,9.287926,'Number of leaves: 63\nSize of the tree: 96\n',96,63,63
soybean,21,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.886775,0.013354,0.088021,13.88387,40.146821,262.229177,27.048598,235.18058,3.856311,0.397773,3.458538,238.408415,3.506006,90.916052,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.013905,0.986095,0.102941,?,0.897059,?,?,0.995197,0.947734,?,0.897059,0.002,0,0,0,0,0,57068,202557,29158,97.058824,8.668731,'Number of leaves: 59\nSize of the tree: 89\n',89,59,59
soybean,21,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919355,0.012159,0.073542,12.649092,33.563156,260.977821,1088.635866,-827.658045,3.837909,16.009351,-12.171442,243.852104,3.58606,93.437865,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009419,0.990581,0.073529,0.938971,0.926471,0.921605,0.919418,0.989709,0.958055,0.948358,0.926471,0.002,0,0,0,0,0,51512,202557,29158,98.529412,8.74613,'Number of leaves: 51\nSize of the tree: 79\n',79,51,51
soybean,21,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919221,0.013315,0.078791,13.850927,35.958457,260.977821,1090.39708,-829.419259,3.837909,16.035251,-12.197342,241.44501,3.550662,92.515529,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.011216,0.988784,0.073529,0.930515,0.926471,0.925044,0.916633,0.989059,0.955992,0.956548,0.926471,0.002,0,0,0,0,0,55912,202557,29158,98.529412,9.055728,'Number of leaves: 57\nSize of the tree: 87\n',87,57,57
soybean,21,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.903272,0.012581,0.081541,13.087661,37.213724,260.977821,2160.103735,-1899.125915,3.837909,31.766231,-27.928322,242.557348,3.56702,92.941748,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.008788,0.991212,0.088235,?,0.911765,?,?,0.980761,0.926119,?,0.911765,0.002,0.001,0,0,0,0,64246,202557,29158,97.058824,7.894737,'Number of leaves: 69\nSize of the tree: 102\n',102,69,69
soybean,22,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,63,6,0,91.304348,8.695652,0,0.904762,0.016711,0.094844,17.369869,43.244702,266.274258,2167.430949,-1901.156692,3.859047,31.412043,-27.552996,238.067222,3.45025,89.406773,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.011365,0.988635,0.086957,?,0.913043,?,?,0.972679,0.895281,?,0.913043,0.002,0,0,0,0,0,58112,202240,29475,97.101449,9.229596,'Number of leaves: 60\nSize of the tree: 91\n',91,60,60
soybean,22,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,61,8,0,88.405797,11.594203,0,0.873016,0.015848,0.09664,16.487767,44.109727,265.253525,2168.933434,-1903.679909,3.844254,31.433818,-27.589564,236.084194,3.42151,89.003226,1,2,0.029851,2,0.970149,65,0,0,0.5,1,0.666667,0.696473,0.985075,0.5,0.884058,0.011274,0.988726,0.115942,0.908783,0.884058,0.883778,0.878608,0.982215,0.936225,0.885937,0.884058,0.003,0,0,0,0,0,53712,202240,29475,97.101449,8.543097,'Number of leaves: 54\nSize of the tree: 83\n',83,54,54
soybean,22,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,61,8,0,88.405797,11.594203,0,0.872664,0.01546,0.093405,16.068605,42.586315,266.315242,3237.860229,-2971.544987,3.859641,46.925511,-43.065869,239.158821,3.46607,89.802904,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.884058,0.013909,0.986091,0.115942,?,0.884058,?,?,0.97219,0.906062,?,0.884058,0.002,0,0.015625,0,15.625,0,61468,202240,29475,95.652174,8.619375,'Number of leaves: 65\nSize of the tree: 97\n',97,65,65
soybean,22,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.903111,0.012712,0.088399,13.225458,40.350421,260.16404,3233.509485,-2973.345445,3.825942,47.55161,-43.725668,237.233509,3.488728,91.186126,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.010586,0.989414,0.088235,0.922059,0.911765,0.90973,0.903348,0.973436,0.919934,0.922416,0.911765,0.002,0,0,0,0,0,62512,202557,29158,95.588235,7.739938,'Number of leaves: 66\nSize of the tree: 99\n',99,66,66
soybean,22,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,66,2,0,97.058824,2.941176,0,0.967696,0.009749,0.064579,10.143538,29.478396,260.049745,18.206975,241.84277,3.824261,0.26775,3.556511,245.13724,3.604959,94.265518,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.970588,0.004487,0.995513,0.029412,0.973529,0.970588,0.970113,0.967387,0.996325,0.965508,0.984711,0.970588,0.002,0,0,0,0,0,56490,202557,29158,98.529412,8.513932,'Number of leaves: 58\nSize of the tree: 88\n',88,58,58
soybean,22,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,60,8,0,88.235294,11.764706,0,0.870538,0.014198,0.085852,14.770201,39.182196,260.863526,24.039476,236.82405,3.836228,0.353522,3.482707,236.82405,3.482707,90.784654,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.882353,0.015922,0.984078,0.117647,?,0.882353,?,?,0.994898,0.952392,?,0.882353,0.002,0,0,0,0,0,53134,202557,29158,98.529412,8.74613,'Number of leaves: 53\nSize of the tree: 82\n',82,53,53
soybean,22,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.902811,0.01409,0.08822,14.671906,40.305208,259.842793,1096.858116,-837.015323,3.821218,16.130266,-12.309049,236.285317,3.474784,90.933951,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.014044,0.985956,0.088235,?,0.911765,?,?,0.985999,0.941163,?,0.911765,0.002,0,0,0,0,0,55912,202557,29158,98.529412,9.133127,'Number of leaves: 57\nSize of the tree: 87\n',87,57,57
soybean,22,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935484,0.012528,0.079989,13.032463,36.506153,260.863526,1090.567247,-829.703721,3.836228,16.037754,-12.201525,239.931812,3.528409,91.97599,0.5,1,0,0,1,66,0.5,1,1,0.5,0.666667,0.70181,0.746212,0.514706,0.941176,0.007175,0.992825,0.058824,0.957108,0.941176,0.938936,0.938032,0.988548,0.954798,0.953885,0.941176,0.002,0.001,0.015625,0,15.625,0,63780,202557,29158,98.529412,7.894737,'Number of leaves: 69\nSize of the tree: 101\n',101,69,69
soybean,22,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.886748,0.014663,0.090886,15.253911,41.479378,260.863526,2165.668275,-1904.804749,3.836228,31.848063,-28.011835,237.602017,3.494147,91.082882,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.015703,0.984297,0.102941,?,0.897059,?,?,0.977626,0.923437,?,0.897059,0.002,0,0,0,0,0,58578,202557,29158,97.058824,8.591331,'Number of leaves: 60\nSize of the tree: 92\n',92,60,60
soybean,22,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,60,8,0,88.235294,11.764706,0,0.870907,0.016738,0.096491,17.412697,44.039024,260.757564,1099.382556,-838.624992,3.83467,16.167391,-12.33272,233.413272,3.432548,89.513519,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.882353,0.015922,0.984078,0.117647,0.900873,0.882353,0.878284,0.870945,0.984624,0.925094,0.926257,0.882353,0.002,0,0,0,0,0,53824,202557,29158,98.529412,8.513932,'Number of leaves: 55\nSize of the tree: 83\n',83,55,55
soybean,23,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,63,6,0,91.304348,8.695652,0,0.904277,0.013831,0.088441,14.388674,40.366218,265.180215,3235.388269,-2970.208054,3.843192,46.889685,-43.046494,239.746289,3.474584,90.408815,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.010126,0.989874,0.086957,?,0.913043,?,?,0.973071,0.900263,?,0.913043,0.002,0,0,0,0,0,66334,202240,29475,95.652174,8.085431,'Number of leaves: 71\nSize of the tree: 106\n',106,71,71
soybean,23,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,67,2,0,97.101449,2.898551,0,0.968276,0.010801,0.060796,11.226585,27.719304,266.200947,14.412072,251.788876,3.857985,0.208871,3.649114,251.908333,3.650845,94.630893,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.971014,0.004348,0.995652,0.028986,0.976285,0.971014,0.970652,0.968292,0.997826,0.981221,0.988158,0.971014,0.002,0,0,0,0,0,55446,202240,29475,100,9.458429,'Number of leaves: 57\nSize of the tree: 86\n',86,57,57
