company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max,year,month
Capco Poland Sp. z o.o.,100.0,Remote,Scala,senior,,,23520.0,30240.0,2023,09
CREHLER Sp. z o.o.,10.0,Remote,PHP,mid,10000.0,15000.0,12000.0,17000.0,2023,09
DEVnet High Performance Solutions Sp. z o.o.,100.0,Wrocław,C#,junior,5700.0,8300.0,,,2023,09
iteratec,100.0,Wrocław,Java,mid,10000.0,17500.0,,,2023,09
Shoper S.A.,100.0,Remote,PHP,senior,10000.0,16000.0,11000.0,18000.0,2023,09
SoftKraft,10.0,Remote,Python,mid,,,16800.0,23100.0,2023,09
Sparkbit,10.0,Remote,Java,junior,,,6720.0,12600.0,2023,09
Codete,100.0,Remote,JavaScript,senior,18500.0,23200.0,22008.0,28056.0,2023,09
Codete,100.0,Remote,PHP,senior,,,20160.0,25200.0,2023,09
Codete,100.0,Remote,PHP,senior,,,20160.0,26040.0,2023,09
Lerta,10.0,Remote,C#,senior,16065.0,22680.0,,,2023,09
Adaptiq,100.0,Remote,Mobile,senior,23980.0,28340.0,23980.0,28340.0,2023,09
Freysoft,10.0,Remote,Python,senior,,,18144.0,25368.0,2023,09
Hyland Software,1000.0,Remote,JavaScript,mid,12000.0,19200.0,,,2023,09
ALLSTARSIT,1000.0,Remote,JavaScript,expert,,,32700.0,41420.0,2023,09
Keepit,100.0,Kraków,C/C++,mid,13000.0,18500.0,,,2023,09
Railsware,100.0,Remote,Ruby,senior,,,17440.0,30520.0,2023,09
EXATEL S.A.,100.0,Remote,Java,mid,15000.0,18000.0,,,2023,09
OPITZ CONSULTING Polska Sp. z o.o.,10.0,Remote,Java,senior,10500.0,19000.0,14280.0,25200.0,2023,09
Primetals Technologies Poland Sp. z o.o.,100.0,Kraków,C/C++,mid,7000.0,11000.0,,,2023,09
ShiftKey,100.0,Remote,C#,senior,21000.0,26000.0,24000.0,29000.0,2023,09
Devire,100.0,Remote,JavaScript,senior,,,25200.0,30240.0,2023,09
Devire,100.0,Remote,Scala,senior,,,25200.0,33600.0,2023,09
Devire,100.0,Remote,C#,senior,,,23500.0,28000.0,2023,09
Devire,100.0,Remote,Java,mid,,,20160.0,23520.0,2023,09
Devire,100.0,Remote,JavaScript,mid,,,20160.0,27720.0,2023,09
ASTEK Polska,1000.0,Remote,C#,senior,16500.0,20300.0,23100.0,28350.0,2023,09
ASTEK Polska,1000.0,Remote,Java,senior,18000.0,21800.0,25200.0,29400.0,2023,09
ASTEK Polska,1000.0,Remote,Java,senior,12000.0,18000.0,16800.0,25200.0,2023,09
ASTEK Polska,1000.0,Remote,JavaScript,senior,,,21000.0,23520.0,2023,09
ASTEK Polska,1000.0,Remote,Java,senior,10500.0,18000.0,14700.0,25200.0,2023,09
ASTEK Polska,1000.0,Remote,JavaScript,senior,,,21000.0,28350.0,2023,09
ASTEK Polska,1000.0,Remote,JavaScript,senior,19000.0,22000.0,27300.0,29820.0,2023,09
Connectis,100.0,Warszawa,Java,mid,,,20000.0,23500.0,2023,09
Connectis,100.0,Warszawa,Java,expert,,,30000.0,36000.0,2023,09
Connectis,100.0,Remote,JavaScript,mid,,,23000.0,27700.0,2023,09
Connectis,100.0,Remote,C#,senior,,,22000.0,26000.0,2023,09
Connectis,100.0,Remote,Mobile,mid,,,20000.0,23500.0,2023,09
Connectis,100.0,Remote,PHP,mid,,,20000.0,24000.0,2023,09
Grafton Recruitment,1000.0,Remote,C/C++,senior,14000.0,25000.0,17000.0,30000.0,2023,09
HAYS Poland,100.0,Wrocław,Java,senior,22000.0,36000.0,,,2023,09
HAYS Poland,100.0,Remote,Java,expert,24000.0,33000.0,,,2023,09
HAYS Poland,100.0,Remote,Java,senior,20000.0,30000.0,,,2023,09
HAYS Poland,100.0,Warszawa,Scala,expert,25000.0,45000.0,,,2023,09
Zone IT,10.0,Remote,Python,mid,9000.0,16000.0,8000.0,15000.0,2023,09
Zone IT,10.0,Remote,Mobile,mid,12000.0,18000.0,12000.0,20000.0,2023,09
Zone IT,10.0,Wrocław,Java,mid,10000.0,17000.0,11000.0,18000.0,2023,09
Zone IT,10.0,Wrocław,Java,mid,12000.0,18000.0,12000.0,20000.0,2023,09
Zone IT,10.0,Wrocław,C#,mid,18000.0,26000.0,18000.0,26000.0,2023,09
Zone IT,10.0,Remote,Python,mid,16000.0,25000.0,17000.0,28000.0,2023,09
Zone IT,10.0,Wrocław,C#,mid,10000.0,18000.0,12000.0,20000.0,2023,09
Zone IT,10.0,Remote,Python,mid,17000.0,24000.0,20000.0,25000.0,2023,09
Zone IT,10.0,Wrocław,Mobile,mid,15000.0,25000.0,12000.0,20000.0,2023,09
Zone IT,10.0,Remote,Java,mid,9000.0,14000.0,8000.0,13000.0,2023,09
Zone IT,10.0,Remote,Python,mid,16000.0,25000.0,18000.0,26000.0,2023,09
7N,1000.0,Remote,JavaScript,senior,,,28560.0,33600.0,2023,09
7N,1000.0,Remote,Java,senior,,,28560.0,31920.0,2023,09
7N,1000.0,Remote,C#,senior,,,23520.0,28560.0,2023,09
7N,1000.0,Remote,PHP,senior,,,25200.0,29400.0,2023,09
7N,1000.0,Warszawa,Java,senior,,,23520.0,26040.0,2023,09
7N,1000.0,Remote,Java,senior,,,23520.0,30240.0,2023,09
7N,1000.0,Remote,Python,senior,,,21840.0,28560.0,2023,09
7N,1000.0,Remote,Java,senior,,,23520.0,28560.0,2023,09
Mindpal,10.0,Remote,JavaScript,junior,,,8400.0,11760.0,2023,09
Randstad Polska Sp. z o.o.,1000.0,Warszawa,Java,senior,,,33600.0,36960.0,2023,09
Randstad Polska Sp. z o.o.,1000.0,Kraków,C#,mid,21500.0,22000.0,,,2023,09
Randstad Polska Sp. z o.o.,1000.0,Warszawa,C#,mid,21500.0,22000.0,,,2023,09
Execon One,100.0,Remote,Java,mid,,,20000.0,25000.0,2023,09
Execon One,100.0,Remote,JavaScript,mid,17000.0,21000.0,17000.0,21000.0,2023,09
Execon One,100.0,Remote,JavaScript,mid,,,12000.0,15000.0,2023,09
Execon One,100.0,Remote,Java,senior,,,17000.0,22000.0,2023,09
Execon One,100.0,Remote,Java,mid,10000.0,15000.0,10000.0,15000.0,2023,09
Execon One,100.0,Remote,Java,mid,12000.0,16000.0,12000.0,16000.0,2023,09
Execon One,100.0,Remote,PHP,mid,,,11000.0,17000.0,2023,09
apreel,100.0,Warszawa,JavaScript,senior,,,26880.0,28560.0,2023,09
apreel,100.0,Wrocław,Java,senior,,,25200.0,29400.0,2023,09
apreel,100.0,Warszawa,Java,senior,,,25200.0,29400.0,2023,09
apreel,100.0,Warszawa,C/C++,mid,,,23520.0,28560.0,2023,09
Enxoo,100.0,Remote,Java,junior,,,6000.0,12000.0,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,Java,senior,23500.0,35000.0,,,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,expert,35000.0,42000.0,,,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,Java,senior,17000.0,24500.0,,,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,expert,23500.0,35000.0,,,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,mid,10000.0,15000.0,,,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,senior,23000.0,33000.0,,,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,senior,20000.0,24000.0,,,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,mid,20000.0,24000.0,,,2023,09
Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,mid,16000.0,20000.0,,,2023,09
Sportradar,1000.0,Wrocław,JavaScript,senior,22000.0,26000.0,,,2023,09
Sportradar,1000.0,Wrocław,JavaScript,senior,24000.0,28000.0,,,2023,09
Sportradar,1000.0,Warszawa,Kotlin,senior,25000.0,29000.0,,,2023,09
Sportradar,1000.0,Wrocław,JavaScript,senior,22000.0,27000.0,,,2023,09
Sportradar,1000.0,Warszawa,C#,senior,25000.0,29000.0,,,2023,09
Sportradar,1000.0,Warszawa,Java,senior,23000.0,26000.0,,,2023,09
StepStone Services,100.0,Remote,JavaScript,mid,12000.0,17000.0,,,2023,09
StepStone Services,100.0,Remote,Mobile,senior,15000.0,20000.0,,,2023,09
StepStone Services,100.0,Remote,Python,mid,12000.0,17000.0,,,2023,09
StepStone Services,100.0,Remote,Scala,mid,12000.0,17000.0,,,2023,09
StepStone Services,100.0,Remote,JavaScript,senior,15000.0,21000.0,,,2023,09
StepStone Services,100.0,Remote,Scala,senior,15000.0,21000.0,,,2023,09
StepStone Services,100.0,Remote,Python,senior,15000.0,21000.0,,,2023,09
Swivl,100.0,Remote,C/C++,senior,,,26160.0,34880.0,2023,09
Swivl,100.0,Warszawa,Mobile,senior,,,17440.0,26160.0,2023,09
Elitmind Sp. z o.o.,100.0,Remote,C#,mid,,,15960.0,26040.0,2023,09
Kingfisher,10.0,Remote,JavaScript,mid,15000.0,21000.0,,,2023,09
Kingfisher,10.0,Remote,JavaScript,senior,18000.0,25000.0,,,2023,09
Kingfisher,10.0,Remote,Java,senior,18000.0,25000.0,,,2023,09
XTB,100.0,Remote,Mobile,senior,17000.0,25000.0,17000.0,28000.0,2023,09
XTB,100.0,Remote,Java,senior,17000.0,25000.0,19000.0,28000.0,2023,09
XTB,100.0,Remote,Mobile,senior,17000.0,27000.0,19000.0,32000.0,2023,09
dm-drogerie markt sp. z o.o.,100000.0,Remote,Python,senior,,,19000.0,29000.0,2023,09
dm-drogerie markt sp. z o.o.,100000.0,Remote,Python,senior,,,15000.0,29000.0,2023,09
ULAM LABS,100.0,Wrocław,Python,mid,,,12000.0,17000.0,2023,09
Addepto,10.0,Remote,Python,junior,5300.0,10600.0,6500.0,12000.0,2023,09
Addepto,10.0,Remote,Python,mid,,,12600.0,18480.0,2023,09
Addepto,10.0,Remote,Python,junior,5500.0,10600.0,6000.0,12000.0,2023,09
Addepto,10.0,Remote,Python,mid,,,12600.0,20160.0,2023,09
ALTEN Polska Sp. z o.o.,100.0,Remote,Java,mid,,,16800.0,28560.0,2023,09
Divante,100.0,Remote,Java,mid,19400.0,23600.0,23520.0,28560.0,2023,09
Divante,100.0,Remote,Java,expert,22200.0,24900.0,26880.0,30240.0,2023,09
Divante,100.0,Remote,JavaScript,senior,20800.0,24900.0,25200.0,30240.0,2023,09
N7 Mobile Sp. z o.o.,10.0,Warszawa,Mobile,mid,,,18480.0,26880.0,2023,09
N7 Mobile Sp. z o.o.,10.0,Warszawa,Mobile,senior,,,16800.0,26880.0,2023,09
Qurate Retail Group Global Business Services sp. z o.o.,100.0,Remote,C#,mid,16000.0,20000.0,,,2023,09
CKSource,100.0,Remote,JavaScript,mid,,,14000.0,18000.0,2023,09
Infolet,100.0,Remote,Java,mid,12400.0,16000.0,18480.0,23520.0,2023,09
Infolet,100.0,Kraków,Python,mid,,,16800.0,23520.0,2023,09
Inwedo,10.0,Remote,JavaScript,senior,,,16000.0,20000.0,2023,09
Inwedo,10.0,Remote,C#,senior,,,20000.0,26000.0,2023,09
Mate academy,100.0,Remote,Python,mid,,,11550.0,16170.0,2023,09
Mate academy,100.0,Remote,JavaScript,mid,,,8736.0,14448.0,2023,09
NOVOMATIC Technologies Poland,100.0,Kraków,C/C++,mid,12000.0,18000.0,,,2023,09
NOVOMATIC Technologies Poland,100.0,Kraków,Java,senior,14000.0,28000.0,,,2023,09
POWER MEDIA / IFIRMA,100.0,Poznań,C#,senior,15000.0,22000.0,,,2023,09
POWER MEDIA / IFIRMA,100.0,Wrocław,C#,senior,15000.0,22000.0,,,2023,09
POWER MEDIA / IFIRMA,100.0,Gdańsk,C#,senior,15000.0,22000.0,,,2023,09
POWER MEDIA / IFIRMA,100.0,Wrocław,Java,senior,15000.0,22000.0,,,2023,09
POWER MEDIA / IFIRMA,100.0,Poznań,Java,senior,15000.0,22000.0,,,2023,09
POWER MEDIA / IFIRMA,100.0,Gdańsk,Java,senior,15000.0,22000.0,,,2023,09
POWER MEDIA / IFIRMA,100.0,Warszawa,Java,senior,15000.0,22000.0,,,2023,09
RemoDevs,10.0,Remote,JavaScript,expert,,,23100.0,32340.0,2023,09
Sunscrapers,10.0,Remote,Golang,expert,,,28000.0,38000.0,2023,09
Superdevs,10.0,Remote,JavaScript,senior,,,25200.0,33600.0,2023,09
Superdevs,10.0,Remote,PHP,senior,,,23520.0,28560.0,2023,09
Superdevs,10.0,Remote,C#,senior,,,23520.0,30240.0,2023,09
Akamai Technologies,10000.0,Remote,JavaScript,mid,12000.0,16000.0,,,2023,09
AVSystem,100.0,Kraków,Java,senior,17000.0,25500.0,20000.0,30000.0,2023,09
Beekeeper,100.0,Remote,Python,senior,18333.0,25666.0,21666.0,32083.0,2023,09
Branchspace,10.0,Kraków,JavaScript,senior,,,17000.0,24000.0,2023,09
Branchspace,10.0,Kraków,Java,senior,,,21000.0,27300.0,2023,09
ClearScale,100.0,Remote,C#,senior,,,29064.0,36288.0,2023,09
ClearScale,100.0,Remote,Java,expert,,,25368.0,39984.0,2023,09
ClearScale,100.0,Remote,JavaScript,senior,,,25368.0,32760.0,2023,09
Crestt,100.0,Remote,Java,senior,,,21840.0,26880.0,2023,09
CrustLab,10.0,Remote,JavaScript,senior,16500.0,22500.0,20000.0,28500.0,2023,09
EER Poland,10.0,Kraków,C/C++,senior,25000.0,40000.0,25000.0,40000.0,2023,09
Grid Dynamics Poland,1000.0,Kraków,Java,senior,,,22000.0,29700.0,2023,09
Grid Dynamics Poland,1000.0,Wrocław,Java,senior,,,22000.0,29700.0,2023,09
Grid Dynamics Poland,1000.0,Gdańsk,Java,senior,,,22000.0,29700.0,2023,09
Grid Dynamics Poland,1000.0,Warszawa,Java,senior,,,22000.0,29700.0,2023,09
Grid Dynamics Poland,1000.0,Kraków,Java,senior,,,23000.0,32000.0,2023,09
Grid Dynamics Poland,1000.0,Wrocław,Java,senior,,,23000.0,32000.0,2023,09
Grid Dynamics Poland,1000.0,Gdańsk,Java,senior,,,23000.0,32000.0,2023,09
JPEmbedded,10.0,Kraków,C/C++,mid,12000.0,17000.0,12000.0,17000.0,2023,09
JPEmbedded,10.0,Katowice,C/C++,mid,12000.0,17000.0,12000.0,17000.0,2023,09
JPEmbedded,10.0,Wrocław,C/C++,mid,12000.0,17000.0,12000.0,17000.0,2023,09
Nordcloud,,Remote,Python,senior,25000.0,30000.0,,,2023,09
OpenSky Data Systems Limited Sp zoo Odd w Polsce,10.0,Katowice,C#,senior,15000.0,18300.0,18000.0,22000.0,2023,09
OpenSky Data Systems Limited Sp zoo Odd w Polsce,10.0,Poznań,C#,senior,15000.0,18300.0,18000.0,22000.0,2023,09
Packhelp S.A.,100.0,Warszawa,JavaScript,senior,,,20000.0,26000.0,2023,09
Packhelp S.A.,100.0,Warszawa,JavaScript,senior,,,16000.0,20000.0,2023,09
Pentacomp Systemy Informatyczne S.A.,100.0,Remote,Java,mid,,,13440.0,21840.0,2023,09
Rosetta Gaming,10.0,Kraków,C#,expert,,,20000.0,27000.0,2023,09
Rosetta Gaming,10.0,Kraków,JavaScript,senior,,,22000.0,30000.0,2023,09
Rosetta Gaming,10.0,Kraków,C#,mid,,,13000.0,18000.0,2023,09
the.good.code;,10.0,Remote,JavaScript,senior,,,24000.0,26000.0,2023,09
the.good.code;,10.0,Remote,JavaScript,junior,,,6720.0,7560.0,2023,09
Ubiquiti,1000.0,Kraków,C/C++,expert,16000.0,23000.0,,,2023,09
Adtran,100.0,Gdańsk,Python,senior,17000.0,22000.0,,,2023,09
Adtran,100.0,Gdańsk,C/C++,senior,17000.0,22000.0,,,2023,09
Apator Rector Sp. z o.o.,100.0,Łódź,C#,mid,15000.0,23000.0,18000.0,27500.0,2023,09
Apator Rector Sp. z o.o.,100.0,Poznań,C#,mid,15000.0,23000.0,18000.0,27500.0,2023,09
Apriorit,100.0,Remote,Python,senior,,,11336.0,21800.0,2023,09
Aspire Systems Poland,100.0,Remote,C#,mid,10500.0,15500.0,12600.0,18800.0,2023,09
Aspire Systems Poland,100.0,Remote,Mobile,senior,12500.0,17000.0,15120.0,20160.0,2023,09
BNY Mellon (Poland) Sp. z o.o.,1000.0,Wrocław,Python,junior,10000.0,15000.0,,,2023,09
BNY Mellon (Poland) Sp. z o.o.,1000.0,Wrocław,Java,senior,22000.0,36000.0,,,2023,09
Contina Sp. z o.o.,10.0,Remote,PHP,mid,7000.0,12000.0,,,2023,09
DMT,10.0,Remote,C#,mid,,,12000.0,18000.0,2023,09
eSky,100.0,Remote,C#,senior,,,20000.0,30000.0,2023,09
Eversis sp. z o.o.,100.0,Warszawa,C#,junior,,,7000.0,10000.0,2023,09
ITSG,10.0,Remote,Python,senior,,,25200.0,33600.0,2023,09
Keep IT Simple,10.0,Wrocław,C#,junior,,,8000.0,12000.0,2023,09
Kontakt.io,10.0,Remote,JavaScript,senior,22000.0,25000.0,27000.0,29500.0,2023,09
Lendi Sp. z o.o.,100.0,Gdańsk,JavaScript,mid,,,10000.0,18000.0,2023,09
Lendi Sp. z o.o.,100.0,Warszawa,JavaScript,mid,,,10000.0,18000.0,2023,09
MEV,100.0,Remote,JavaScript,senior,,,19620.0,32700.0,2023,09
NetworkedAssets Sp. z o.o.,100.0,Wrocław,Kotlin,senior,20000.0,30000.0,21000.0,32000.0,2023,09
Nobl9,100.0,Poznań,Golang,senior,13000.0,18000.0,16000.0,22000.0,2023,09
Nobl9,100.0,Kraków,Golang,senior,13000.0,18000.0,16000.0,22000.0,2023,09
Nobl9,100.0,Gdańsk,Golang,senior,13000.0,18000.0,16000.0,22000.0,2023,09
Nobl9,100.0,Warszawa,Golang,senior,13000.0,18000.0,16000.0,22000.0,2023,09
Nobl9,100.0,Wrocław,Golang,senior,13000.0,18000.0,16000.0,22000.0,2023,09
Order Group,10.0,Remote,JavaScript,mid,,,12000.0,18000.0,2023,09
Order Group,10.0,Remote,Python,mid,,,12000.0,18000.0,2023,09
ReSpo.Vision,10.0,Warszawa,Python,junior,6000.0,8000.0,,,2023,09
ReSpo.Vision,10.0,Warszawa,Python,mid,10000.0,15000.0,,,2023,09
Silent Eight,100.0,Remote,JavaScript,mid,,,17000.0,21000.0,2023,09
SmartRecruiters INC,100.0,Remote,Python,senior,18000.0,25000.0,21000.0,28500.0,2023,09
SOFTIQ,100.0,Remote,JavaScript,senior,11000.0,15000.0,13200.0,18000.0,2023,09
Startup House,100.0,Remote,JavaScript,senior,,,18800.0,27200.0,2023,09
Strix,100.0,Remote,PHP,senior,13300.0,16600.0,16000.0,20000.0,2023,09
Talent Hills,10.0,Warszawa,Java,mid,18000.0,22000.0,,,2023,09
Talent Hills,10.0,Warszawa,Java,mid,18000.0,24000.0,,,2023,09
Team Connect Sp. z o.o.,100.0,Remote,Golang,senior,,,26000.0,29400.0,2023,09
Xperi,1000.0,Remote,Mobile,senior,16000.0,22000.0,20000.0,25000.0,2023,09
Altimetrik Poland,100.0,Remote,JavaScript,senior,,,19000.0,22000.0,2023,09
Apator Elkomtech SA,1.0,Łódź,C#,mid,15000.0,23000.0,18000.0,27500.0,2023,09
Apator Elkomtech SA,1.0,Poznań,C#,mid,15000.0,23000.0,18000.0,27500.0,2023,09
Applause,100.0,Warszawa,Java,mid,,,18000.0,25000.0,2023,09
Apptio,1000.0,Kraków,JavaScript,senior,20000.0,24000.0,,,2023,09
blau direkt,10.0,Kraków,PHP,mid,9000.0,18000.0,11000.0,20000.0,2023,09
BoomBit S.A.,100.0,Remote,C#,senior,16000.0,26000.0,17000.0,27000.0,2023,09
BPX S.A.,10.0,Remote,Python,mid,,,15000.0,20000.0,2023,09
Bravelab.io,10.0,Remote,JavaScript,senior,,,21800.0,25200.0,2023,09
Catalogic Polska sp. z o.o.,10.0,Warszawa,Python,junior,,,5000.0,9000.0,2023,09
Centrum e-Zdrowia,100.0,Remote,Java,mid,12000.0,19000.0,,,2023,09
Datalizard Polska,10.0,Wrocław,Java,senior,14000.0,23000.0,17000.0,28000.0,2023,09
Deltologic,10.0,Poznań,JavaScript,mid,,,9000.0,16000.0,2023,09
Diagnostyka S.A.,10000.0,Remote,C#,senior,16000.0,22000.0,18000.0,25000.0,2023,09
Digiten,1.0,Poznań,JavaScript,junior,,,5000.0,7000.0,2023,09
Droids On Roids,100.0,Remote,JavaScript,mid,11600.0,16600.0,14000.0,20000.0,2023,09
Emotivo Sp z o.o.,100.0,Remote,PHP,senior,,,12000.0,17000.0,2023,09
Finanteq,100.0,Remote,Mobile,mid,,,15000.0,21800.0,2023,09
HeroCoders,10.0,Remote,Ruby,senior,,,25000.0,32000.0,2023,09
IFIRMA S.A.,100.0,Wrocław,Java,mid,12500.0,19000.0,15000.0,20000.0,2023,09
IT Software,1.0,Poznań,Java,mid,12000.0,17500.0,,,2023,09
IT Touch,100.0,Warszawa,Java,junior,,,6000.0,10000.0,2023,09
ITS International Services,10.0,Kraków,C#,junior,5000.0,9000.0,,,2023,09
ITS International Services,10.0,Poznań,C#,junior,5000.0,9000.0,,,2023,09
Kyotu Technology,10.0,Remote,Java,senior,,,21840.0,25200.0,2023,09
Linkhouse,10.0,Katowice,PHP,junior,6500.0,8500.0,8000.0,10000.0,2023,09
LiveChat Software,100.0,Remote,Python,senior,,,18000.0,34000.0,2023,09
LivePerson,1000.0,Remote,JavaScript,senior,19916.0,24916.0,,,2023,09
Medpace,10.0,Warszawa,C#,junior,9000.0,12000.0,,,2023,09
mElements S.A.,10.0,Remote,Java,senior,,,18000.0,26000.0,2023,09
MUG Software,10.0,Poznań,JavaScript,mid,9000.0,12000.0,10000.0,15000.0,2023,09
N7 Space,10.0,Warszawa,Mobile,mid,,,18480.0,26880.0,2023,09
N7 Space,10.0,Warszawa,Mobile,senior,,,16800.0,26880.0,2023,09
Narodowe Centrum Badań Jądrowych,1000.0,Warszawa,Python,junior,5000.0,7000.0,,,2023,09
Navtor,10.0,Gdańsk,JavaScript,mid,15000.0,22000.0,16000.0,25000.0,2023,09
Opera Software,100.0,Remote,C#,mid,14000.0,22000.0,,,2023,09
Pragmile,100.0,Warszawa,Java,mid,15000.0,19000.0,20000.0,25200.0,2023,09
Prographers,10.0,Remote,JavaScript,mid,,,7500.0,15000.0,2023,09
Pruftechnik Technology Sp. z o.o.,10.0,Wrocław,JavaScript,mid,,,10920.0,21840.0,2023,09
SAFETYGENCE sp. z o.o.,10.0,Warszawa,C/C++,senior,,,30000.0,40000.0,2023,09
Salesbook,10.0,Remote,JavaScript,mid,6700.0,10000.0,8000.0,12000.0,2023,09
Sente,100.0,Wrocław,C#,junior,,,8800.0,10700.0,2023,09
SoftwareMill,100.0,Remote,Scala,senior,,,25200.0,31500.0,2023,09
Sonalake,100.0,Remote,Java,mid,13000.0,16000.0,,,2023,09
TEAM International Poland sp. z o.o.,100.0,Warszawa,Ruby,mid,,,20000.0,24000.0,2023,09
TrafficWatchdog,10.0,Remote,PHP,junior,8000.0,12000.0,,,2023,09
VESOFTx,10.0,Remote,C/C++,senior,,,25200.0,35280.0,2023,09
Vizlib,10.0,Remote,JavaScript,senior,17254.0,29000.0,20664.0,34440.0,2023,09
WebMakers,10.0,Remote,JavaScript,senior,,,15000.0,20000.0,2023,09
Websensa sp. z o. o.,10.0,Warszawa,Golang,junior,,,7000.0,14000.0,2023,09
White Label Coders,100.0,Remote,JavaScript,mid,,,20000.0,25000.0,2023,09
Íslandsbanki,1000.0,Remote,C#,mid,,,24000.0,27000.0,2023,09
ADVA Optical Networking Sp. z o. o.,100.0,Remote,Python,mid,12000.0,17000.0,,,2023,09
BlueSoft,1000.0,Remote,Golang,mid,,,19200.0,24000.0,2023,09
Cyclad,100.0,Remote,Python,mid,15000.0,18000.0,16000.0,21000.0,2023,09
ASCO Systemy Informatyczne,10.0,Kraków,JavaScript,mid,,,12000.0,19000.0,2023,09
LEOCODE,10.0,Katowice,JavaScript,senior,,,24000.0,24000.0,2023,09
Scalo,1000.0,Wrocław,JavaScript,mid,,,18480.0,23520.0,2023,09
jacando,,Remote,JavaScript,expert,30800.0,42350.0,,,2023,09
jacando,,Remote,JavaScript,senior,26950.0,38500.0,,,2023,09
SKK S.A.,100.0,Remote,C#,mid,10000.0,15000.0,10000.0,15000.0,2023,09
Hitachi Energy,100000.0,Kraków,Java,senior,15000.0,23000.0,,,2023,09
ONWELO Sp. z o.o.,1000.0,Remote,Python,senior,14500.0,19500.0,21000.0,27300.0,2023,09
ONWELO Sp. z o.o.,1000.0,Remote,Python,mid,,,15750.0,21000.0,2023,09
Cyclad,100.0,Remote,C#,senior,,,23100.0,29400.0,2023,09
Scalo,1000.0,Warszawa,Python,mid,,,21840.0,25200.0,2023,09
Cyclad,100.0,Remote,Python,mid,,,20160.0,26880.0,2023,09
Volvo Polska,1000.0,Remote,Java,senior,16000.0,22000.0,,,2023,09
HTD,100.0,Remote,Ruby,mid,9000.0,15000.0,11000.0,18000.0,2023,09
HTD,100.0,Remote,Ruby,senior,15000.0,21700.0,18000.0,26000.0,2023,09
Cyclad,100.0,Remote,Scala,mid,,,20160.0,26880.0,2023,09
Nazwa.pl,100.0,Remote,Java,senior,12000.0,20000.0,15000.0,24000.0,2023,09
Sii Poland,10000.0,Remote,PHP,mid,,,13000.0,19000.0,2023,09
AppVelocity,,Katowice,JavaScript,senior,,,22000.0,32000.0,2023,09
AppVelocity,,Katowice,Java,senior,,,22000.0,32000.0,2023,09
Scalo,1000.0,Kraków,Python,mid,,,23520.0,28560.0,2023,09
Tesco Technology,100.0,Kraków,Scala,senior,26000.0,40000.0,22000.0,33000.0,2023,09
Cyclad,100.0,Remote,JavaScript,mid,13000.0,16500.0,16000.0,22000.0,2023,09
Square One Resources,10.0,Remote,Scala,mid,,,24000.0,26000.0,2023,09
Square One Resources,10.0,Remote,Python,mid,,,18480.0,24360.0,2023,09
Cyclad,100.0,Remote,Java,senior,,,25200.0,25200.0,2023,09
ONWELO Sp. z o.o.,1000.0,Remote,Python,mid,10000.0,14500.0,15750.0,21000.0,2023,09
Volvo Polska,1000.0,Remote,JavaScript,mid,15000.0,21000.0,,,2023,09
BlueSoft,1000.0,Remote,Python,senior,,,21000.0,30000.0,2023,09
Cyclad,100.0,Remote,JavaScript,mid,16000.0,20000.0,20000.0,28000.0,2023,09
Certusoft,10.0,Warszawa,JavaScript,junior,6000.0,8000.0,6000.0,8000.0,2023,09
Scalo,1000.0,Kraków,C#,expert,,,26880.0,31920.0,2023,09
Baldur Connect,,Remote,JavaScript,senior,23100.0,30800.0,,,2023,09
Cyclad,100.0,Remote,Java,mid,,,20790.0,25620.0,2023,09
Optimo Development,10.0,Remote,Python,mid,,,15000.0,20000.0,2023,09
BlueSoft,1000.0,Remote,JavaScript,senior,,,24000.0,30000.0,2023,09
BlueSoft,1000.0,Remote,Mobile,mid,,,20000.0,26000.0,2023,09
Power Media,100.0,Wrocław,Java,senior,18000.0,23000.0,22000.0,31920.0,2023,09
Power Media,100.0,Poznań,Java,senior,18000.0,23000.0,22000.0,31920.0,2023,09
Programa Software House,10.0,Poznań,PHP,senior,10000.0,16000.0,12000.0,18000.0,2023,09
Cyclad,100.0,Remote,Java,senior,18000.0,25000.0,,,2023,09
Baldur Connect,,Remote,PHP,senior,27250.0,32700.0,,,2023,09
Hitachi Energy,100000.0,Kraków,C/C++,expert,20000.0,27000.0,,,2023,09
Hitachi Energy,100000.0,Kraków,Python,mid,20000.0,28000.0,,,2023,09
On the Spot Development,100.0,Remote,Golang,senior,,,26000.0,29000.0,2023,09
Hitachi Energy,100000.0,Kraków,JavaScript,mid,14000.0,18000.0,,,2023,09
Stackmine,100.0,Remote,C#,mid,,,15000.0,25200.0,2023,09
